"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
6.103090504E1,4.478417615E-2,4.284716553E0,1.046700000E-4,1.600000024E0,5.000000000E1
6.103506767E1,4.442532579E-2,4.224934843E0,1.052660000E-4,1.600000024E0,5.000000000E1
6.103923025E1,4.475608016E-2,4.243939723E0,1.051920000E-4,1.600000024E0,5.000000000E1
6.104339283E1,4.473682211E-2,4.255448168E0,1.051100000E-4,1.600000024E0,5.000000000E1
6.104755537E1,4.437534133E-2,4.245092421E0,1.050290000E-4,1.600000024E0,5.000000000E1
6.105171800E1,4.420812482E-2,4.213521211E0,1.049560000E-4,1.600000024E0,5.000000000E1
6.105588054E1,4.407984699E-2,4.199410942E0,1.048830000E-4,1.600000024E0,5.000000000E1
6.106004312E1,4.617969877E-2,4.527618466E0,1.047740000E-4,1.600000024E0,5.000000000E1
6.106420571E1,4.573487016E-2,4.510366616E0,1.046860000E-4,1.600000024E0,5.000000000E1
6.106836833E1,4.617790367E-2,4.537625356E0,1.046050000E-4,1.600000024E0,5.000000000E1
6.107253087E1,4.593365822E-2,4.522684951E0,1.045170000E-4,1.600000024E0,5.000000000E1
6.107669342E1,4.599132428E-2,4.536992492E0,1.044290000E-4,1.600000024E0,5.000000000E1
6.108085608E1,4.601110973E-2,4.550463684E0,1.043430000E-4,1.600000024E0,5.000000000E1
6.108501867E1,4.602689222E-2,4.543325633E0,1.042550000E-4,1.600000024E0,5.000000000E1
6.108918121E1,4.582147735E-2,4.529546053E0,1.041570000E-4,1.600000024E0,5.000000000E1
6.109334379E1,4.736810969E-2,4.798056710E0,1.040490000E-4,1.600000024E0,5.000000000E1
6.109750637E1,4.731738818E-2,4.771197324E0,1.039510000E-4,1.600000024E0,5.000000000E1
6.110166896E1,4.738368581E-2,4.789680355E0,1.038430000E-4,1.600000024E0,5.000000000E1
6.110583162E1,4.752154517E-2,4.798502869E0,1.037420000E-4,1.600000024E0,5.000000000E1
6.110999412E1,4.745566356E-2,4.802479131E0,1.036170000E-4,1.600000024E0,5.000000000E1
6.111415675E1,4.744114550E-2,4.791298483E0,1.035040000E-4,1.600000024E0,5.000000000E1
6.111831933E1,4.753774696E-2,4.827362505E0,1.034140000E-4,1.600000024E0,5.000000000E1
6.112248192E1,4.753448433E-2,4.844291328E0,1.033060000E-4,1.600000024E0,5.000000000E1
6.112664446E1,4.857862527E-2,5.029609958E0,1.031730000E-4,1.600000024E0,5.000000000E1
6.113080708E1,4.872069068E-2,5.037052573E0,1.030450000E-4,1.600000024E0,5.000000000E1
6.113496967E1,4.888801529E-2,5.035680225E0,1.029130000E-4,1.600000024E0,5.000000000E1
6.113913225E1,4.843529543E-2,5.021885770E0,1.027860000E-4,1.600000024E0,5.000000000E1
6.114329483E1,4.860061856E-2,5.023436289E0,1.026670000E-4,1.600000024E0,5.000000000E1
6.114745737E1,4.855726419E-2,5.042835620E0,1.025530000E-4,1.600000024E0,5.000000000E1
6.115162000E1,4.852558455E-2,5.047424079E0,1.024390000E-4,1.600000024E0,5.000000000E1
6.115578254E1,4.856725847E-2,5.071353875E0,1.023300000E-4,1.600000024E0,5.000000000E1
6.115994517E1,4.947774936E-2,5.216613767E0,1.021890000E-4,1.600000024E0,5.000000000E1
6.116410775E1,4.936030767E-2,5.219407311E0,1.020700000E-4,1.600000024E0,5.000000000E1
6.116827033E1,4.971452613E-2,5.243060645E0,1.019370000E-4,1.600000024E0,5.000000000E1
6.117243296E1,4.971884356E-2,5.251422577E0,1.017890000E-4,1.600000024E0,5.000000000E1
6.117659550E1,4.960855607E-2,5.257384284E0,1.016730000E-4,1.600000024E0,5.000000000E1
6.118075812E1,4.944828739E-2,5.243887235E0,1.015300000E-4,1.600000024E0,5.000000000E1
6.118492067E1,4.951815885E-2,5.262985593E0,1.014070000E-4,1.600000024E0,5.000000000E1
6.118908329E1,4.959624585E-2,5.277290955E0,1.012700000E-4,1.600000024E0,5.000000000E1
6.119324583E1,5.040002636E-2,5.413003308E0,1.011180000E-4,1.600000024E0,5.000000000E1
6.119740846E1,5.042633380E-2,5.407350972E0,1.009710000E-4,1.600000024E0,5.000000000E1
6.120157104E1,5.050020821E-2,5.435214640E0,1.008360000E-4,1.600000024E0,5.000000000E1
6.120573362E1,5.041938596E-2,5.432175240E0,1.006950000E-4,1.600000024E0,5.000000000E1
6.120989612E1,5.011546970E-2,5.405350076E0,1.005540000E-4,1.600000024E0,5.000000000E1
6.121405879E1,5.002875769E-2,5.419626932E0,1.003830000E-4,1.600000024E0,5.000000000E1
6.121822133E1,5.027058892E-2,5.449623088E0,1.002470000E-4,1.600000024E0,5.000000000E1
6.122238396E1,5.013294248E-2,5.434154133E0,1.001160000E-4,1.600000024E0,5.000000000E1
6.122654654E1,5.101922569E-2,5.553780741E0,9.995800000E-5,1.600000024E0,5.000000000E1
6.123070908E1,5.067837223E-2,5.565545662E0,9.980300000E-5,1.600000024E0,5.000000000E1
6.123487171E1,5.075287885E-2,5.567620136E0,9.966100000E-5,1.600000024E0,5.000000000E1
6.123903425E1,5.080191662E-2,5.587608077E0,9.951600000E-5,1.600000024E0,5.000000000E1
6.124319683E1,5.069762700E-2,5.576903532E0,9.936900000E-5,1.600000024E0,5.000000000E1
6.124735942E1,5.075455930E-2,5.586513690E0,9.921200000E-5,1.600000024E0,5.000000000E1
6.125152204E1,5.094640607E-2,5.608235736E0,9.905800000E-5,1.600000024E0,5.000000000E1
6.125568458E1,5.090336290E-2,5.613283365E0,9.889800000E-5,1.600000024E0,5.000000000E1
6.125984725E1,5.101480672E-2,5.693161511E0,9.874200000E-5,1.600000024E0,5.000000000E1
6.126400979E1,5.092430468E-2,5.667121347E0,9.858600000E-5,1.600000024E0,5.000000000E1
6.126817237E1,5.120570025E-2,5.697529878E0,9.843300000E-5,1.600000024E0,5.000000000E1
6.127233487E1,5.122769682E-2,5.682116452E0,9.827100000E-5,1.600000024E0,5.000000000E1
6.127649750E1,5.121328031E-2,5.705175171E0,9.811600000E-5,1.600000024E0,5.000000000E1
6.128066012E1,5.123769437E-2,5.731291260E0,9.796900000E-5,1.600000024E0,5.000000000E1
6.128482271E1,5.136608030E-2,5.753924823E0,9.780800000E-5,1.600000024E0,5.000000000E1
6.128898525E1,5.134703517E-2,5.753734126E0,9.765600000E-5,1.600000024E0,5.000000000E1
6.129314787E1,5.113235324E-2,5.645534399E0,9.749800000E-5,1.600000024E0,5.000000000E1
6.129731046E1,5.111541113E-2,5.662541504E0,9.735600000E-5,1.600000024E0,5.000000000E1
6.130147304E1,5.108037058E-2,5.654928947E0,9.721200000E-5,1.600000024E0,5.000000000E1
6.130563562E1,5.123727180E-2,5.668806927E0,9.706000000E-5,1.600000024E0,5.000000000E1
6.130979812E1,5.105542913E-2,5.669918687E0,9.691700000E-5,1.600000024E0,5.000000000E1
6.131396075E1,5.125789583E-2,5.702525036E0,9.678100000E-5,1.600000024E0,5.000000000E1
6.131812337E1,5.109941571E-2,5.711483942E0,9.664000000E-5,1.600000024E0,5.000000000E1
6.132228596E1,5.111340966E-2,5.688584736E0,9.650000000E-5,1.600000024E0,5.000000000E1
6.132644854E1,5.024922457E-2,5.583927459E0,9.637100000E-5,1.600000024E0,5.000000000E1
6.133061112E1,5.044180183E-2,5.609534201E0,9.624000000E-5,1.600000024E0,5.000000000E1
6.133477375E1,5.035719284E-2,5.630126855E0,9.609600000E-5,1.600000024E0,5.000000000E1
6.133893629E1,5.027532563E-2,5.628675657E0,9.595000000E-5,1.600000024E0,5.000000000E1
6.134309892E1,5.038950142E-2,5.623074081E0,9.580600000E-5,1.600000024E0,5.000000000E1
6.134726150E1,5.059028768E-2,5.641933028E0,9.566900000E-5,1.600000024E0,5.000000000E1
6.135142404E1,5.046979627E-2,5.650184280E0,9.553000000E-5,1.600000024E0,5.000000000E1
6.135558662E1,5.057355849E-2,5.656801993E0,9.542100000E-5,1.600000024E0,5.000000000E1
6.135974921E1,4.993415115E-2,5.575009248E0,9.528200000E-5,1.600000024E0,5.000000000E1
6.136807437E1,5.035666872E-2,5.691533399E0,9.514500000E-5,1.600000024E0,5.000000000E1
6.137223696E1,5.046421769E-2,5.666934532E0,9.501100000E-5,1.600000024E0,5.000000000E1
6.137639954E1,5.074709062E-2,5.715512676E0,9.487300000E-5,1.600000024E0,5.000000000E1
6.138056217E1,5.000234543E-2,5.623146142E0,9.473700000E-5,1.600000024E0,5.000000000E1
6.138472471E1,5.020755065E-2,5.615282152E0,9.460400000E-5,1.600000024E0,5.000000000E1
6.138888729E1,4.992246987E-2,5.621391607E0,9.448100000E-5,1.600000024E0,5.000000000E1
6.139304992E1,4.938851176E-2,5.569756705E0,9.436000000E-5,1.600000024E0,5.000000000E1
6.140137508E1,4.949195623E-2,5.567921667E0,9.423700000E-5,1.600000024E0,5.000000000E1
6.140553762E1,4.945459646E-2,5.577828731E0,9.410200000E-5,1.600000024E0,5.000000000E1
6.141386275E1,4.945743980E-2,5.589772406E0,9.398100000E-5,1.600000024E0,5.000000000E1
6.141802537E1,4.966433203E-2,5.609267006E0,9.384900000E-5,1.600000024E0,5.000000000E1
6.142218792E1,4.980365892E-2,5.644375296E0,9.372900000E-5,1.600000024E0,5.000000000E1
6.142635054E1,4.928464471E-2,5.561690222E0,9.360400000E-5,1.600000024E0,5.000000000E1
6.143051312E1,4.893473711E-2,5.544459612E0,9.348400000E-5,1.600000024E0,5.000000000E1
6.143467571E1,4.935125681E-2,5.587395184E0,9.335300000E-5,1.600000024E0,5.000000000E1
6.143883833E1,4.921466188E-2,5.612175516E0,9.322000000E-5,1.600000024E0,5.000000000E1
6.144300092E1,4.943070979E-2,5.606216777E0,9.309100000E-5,1.600000024E0,5.000000000E1
6.144716346E1,4.901481904E-2,5.588444632E0,9.297600000E-5,1.600000024E0,5.000000000E1
6.145132608E1,4.926243849E-2,5.631158502E0,9.284400000E-5,1.600000024E0,5.000000000E1
6.145548871E1,4.894305093E-2,5.569793449E0,9.270500000E-5,1.600000024E0,5.000000000E1
6.145965125E1,4.904576164E-2,5.581827993E0,9.259000000E-5,1.600000024E0,5.000000000E1
6.146381379E1,4.867691701E-2,5.571997231E0,9.246300000E-5,1.600000024E0,5.000000000E1
6.146797637E1,4.862408594E-2,5.578021903E0,9.233100000E-5,1.600000024E0,5.000000000E1
6.147213900E1,4.880782199E-2,5.609156609E0,9.219700000E-5,1.600000024E0,5.000000000E1
6.147630158E1,4.919245894E-2,5.641623639E0,9.209200000E-5,1.600000024E0,5.000000000E1
6.148046412E1,4.884812665E-2,5.609597244E0,9.196500000E-5,1.600000024E0,5.000000000E1
6.148462671E1,4.889149084E-2,5.636883691E0,9.183800000E-5,1.600000024E0,5.000000000E1
6.148878929E1,4.917425240E-2,5.642171591E0,9.171700000E-5,1.600000024E0,5.000000000E1
6.149295196E1,4.868490981E-2,5.635424831E0,9.159000000E-5,1.600000024E0,5.000000000E1
6.150127700E1,4.878888168E-2,5.634116425E0,9.146800000E-5,1.600000024E0,5.000000000E1
6.150543962E1,4.853116313E-2,5.629076480E0,9.133500000E-5,1.600000024E0,5.000000000E1
6.150960221E1,4.874563213E-2,5.666431080E0,9.118400000E-5,1.600000024E0,5.000000000E1
6.151376479E1,4.893841904E-2,5.675300187E0,9.105200000E-5,1.600000024E0,5.000000000E1
6.151792737E1,4.883508266E-2,5.664378422E0,9.093500000E-5,1.600000024E0,5.000000000E1
6.152208996E1,4.867702184E-2,5.666441431E0,9.081400000E-5,1.600000024E0,5.000000000E1
6.152625258E1,4.868386157E-2,5.682265663E0,9.069700000E-5,1.600000024E0,5.000000000E1
6.153457771E1,4.854094775E-2,5.659698949E0,9.056500000E-5,1.600000024E0,5.000000000E1
6.153874029E1,4.887969819E-2,5.681780938E0,9.045300000E-5,1.600000024E0,5.000000000E1
6.154290287E1,4.867975380E-2,5.702465622E0,9.034400000E-5,1.600000024E0,5.000000000E1
6.154706550E1,4.869890703E-2,5.709928961E0,9.022800000E-5,1.600000024E0,5.000000000E1
6.155122804E1,4.937725305E-2,5.789017117E0,9.010600000E-5,1.600000024E0,5.000000000E1
6.155539067E1,4.929096033E-2,5.813951813E0,9.001000000E-5,1.600000024E0,5.000000000E1
6.155955325E1,4.834721416E-2,5.510313253E0,8.990500000E-5,1.600000024E0,5.000000000E1
6.156787837E1,4.807991408E-2,5.503075104E0,8.979100000E-5,1.600000024E0,5.000000000E1
6.157204100E1,4.798825897E-2,5.497200714E0,8.968900000E-5,1.600000024E0,5.000000000E1
6.157620358E1,4.808865046E-2,5.494496941E0,8.958700000E-5,1.600000024E0,5.000000000E1
6.158036617E1,4.806897312E-2,5.499084367E0,8.946700000E-5,1.600000024E0,5.000000000E1
6.158452871E1,4.820914515E-2,5.517847203E0,8.937800000E-5,1.600000024E0,5.000000000E1
6.158869133E1,4.802919258E-2,5.509982314E0,8.927400000E-5,1.600000024E0,5.000000000E1
6.159285387E1,4.603352886E-2,5.076861776E0,8.919400000E-5,1.600000024E0,5.000000000E1
6.159701650E1,4.592965854E-2,5.092335410E0,8.910600000E-5,1.600000024E0,5.000000000E1
6.160117912E1,4.598837612E-2,5.086418966E0,8.902400000E-5,1.600000024E0,5.000000000E1
6.160534167E1,4.569645888E-2,5.074947227E0,8.894400000E-5,1.600000024E0,5.000000000E1
6.160950425E1,4.565215782E-2,5.073057018E0,8.885100000E-5,1.600000024E0,5.000000000E1
6.161366683E1,4.586493982E-2,5.106871319E0,8.878200000E-5,1.600000024E0,5.000000000E1
6.161782937E1,4.588272379E-2,5.106539656E0,8.870000000E-5,1.600000024E0,5.000000000E1
6.162199196E1,4.602795029E-2,5.115020295E0,8.862700000E-5,1.600000024E0,5.000000000E1
6.162615462E1,4.444258892E-2,4.885817961E0,8.913100000E-5,1.600000024E0,5.000000000E1
6.163447979E1,4.437103046E-2,4.890479206E0,8.906400000E-5,1.600000024E0,5.000000000E1
6.163864237E1,4.460843617E-2,4.904578304E0,8.899100000E-5,1.600000024E0,5.000000000E1
6.164280496E1,4.472630044E-2,4.921211641E0,8.892500000E-5,1.600000024E0,5.000000000E1
6.164696750E1,4.457307788E-2,4.927004482E0,8.886200000E-5,1.600000024E0,5.000000000E1
6.165113008E1,4.472482636E-2,4.917298571E0,8.879600000E-5,1.600000024E0,5.000000000E1
6.165529271E1,4.454161443E-2,4.904423254E0,8.930100000E-5,1.600000024E0,5.000000000E1
6.165945525E1,4.370983947E-2,4.768096544E0,8.924300000E-5,1.600000024E0,5.000000000E1
6.166361787E1,4.371657439E-2,4.800703015E0,8.918200000E-5,1.600000024E0,5.000000000E1
6.166778042E1,4.380886498E-2,4.785398208E0,8.912000000E-5,1.600000024E0,5.000000000E1
6.167194304E1,4.364027594E-2,4.778398223E0,8.904500000E-5,1.600000024E0,5.000000000E1
6.167610562E1,4.397397519E-2,4.772186509E0,8.955200000E-5,1.600000024E0,5.000000000E1
6.168026821E1,4.391641395E-2,4.765918595E0,9.006200000E-5,1.600000024E0,5.000000000E1
6.168443079E1,4.383296457E-2,4.738356396E0,9.000100000E-5,1.600000024E0,5.000000000E1
6.168859342E1,4.372730570E-2,4.722029617E0,8.993100000E-5,1.600000024E0,5.000000000E1
6.169275596E1,4.340644733E-2,4.664638515E0,8.986700000E-5,1.600000024E0,5.000000000E1
6.170108112E1,4.322712697E-2,4.661060038E0,8.979700000E-5,1.600000024E0,5.000000000E1
6.170524371E1,4.327427137E-2,4.640385304E0,9.030900000E-5,1.600000024E0,5.000000000E1
6.170940629E1,4.334467350E-2,4.657953066E0,9.023900000E-5,1.600000024E0,5.000000000E1
6.171356883E1,4.314662248E-2,4.640401973E0,9.016900000E-5,1.600000024E0,5.000000000E1
6.171773146E1,4.319598127E-2,4.648178362E0,9.009600000E-5,1.600000024E0,5.000000000E1
6.172189396E1,4.324470130E-2,4.664220546E0,9.002600000E-5,1.600000024E0,5.000000000E1
6.172605658E1,4.289237621E-2,4.612576714E0,8.995000000E-5,1.600000024E0,5.000000000E1
6.173021921E1,4.287132960E-2,4.556991929E0,9.046300000E-5,1.600000024E0,5.000000000E1
6.173438183E1,4.267706861E-2,4.544723613E0,9.039300000E-5,1.600000024E0,5.000000000E1
6.173854437E1,4.301571096E-2,4.557256349E0,9.090900000E-5,1.600000024E0,5.000000000E1
6.174270692E1,4.269495741E-2,4.500003207E0,9.142800000E-5,1.600000024E0,5.000000000E1
6.174686954E1,4.304780990E-2,4.506195640E0,9.195000000E-5,1.600000024E0,5.000000000E1
6.175103212E1,4.281839698E-2,4.504548547E0,9.188600000E-5,1.600000024E0,5.000000000E1
6.175519475E1,4.290489607E-2,4.471193378E0,9.241100000E-5,1.600000024E0,5.000000000E1
6.175935733E1,4.248448480E-2,4.434488308E0,9.233300000E-5,1.600000024E0,5.000000000E1
6.176351987E1,4.265517687E-2,4.444009431E0,9.225400000E-5,1.600000024E0,5.000000000E1
6.176768246E1,4.249627090E-2,4.438164904E0,9.217600000E-5,1.600000024E0,5.000000000E1
6.177184504E1,4.279587629E-2,4.469294141E0,9.211400000E-5,1.600000024E0,5.000000000E1
6.177600762E1,4.247554204E-2,4.435068224E0,9.204300000E-5,1.600000024E0,5.000000000E1
6.178017021E1,4.252068824E-2,4.411509242E0,9.256900000E-5,1.600000024E0,5.000000000E1
6.178433283E1,4.228338080E-2,4.380343444E0,9.249700000E-5,1.600000024E0,5.000000000E1
6.178849533E1,4.229664098E-2,4.382056508E0,9.242700000E-5,1.600000024E0,5.000000000E1
6.179265796E1,4.362586270E-2,4.625162119E0,9.236400000E-5,1.600000024E0,5.000000000E1
6.179682054E1,4.359692484E-2,4.607570148E0,9.289000000E-5,1.600000024E0,5.000000000E1
6.180098317E1,4.329805649E-2,4.559621602E0,9.342000000E-5,1.600000024E0,5.000000000E1
6.180514571E1,4.348126842E-2,4.568557361E0,9.334900000E-5,1.600000024E0,5.000000000E1
6.180930825E1,4.354315036E-2,4.583853257E0,9.328600000E-5,1.600000024E0,5.000000000E1
6.181347087E1,4.349526564E-2,4.560210033E0,9.381800000E-5,1.600000024E0,5.000000000E1
6.181763346E1,4.360502574E-2,4.559810519E0,9.375400000E-5,1.600000024E0,5.000000000E1
6.182179608E1,4.342297014E-2,4.575134541E0,9.368800000E-5,1.600000024E0,5.000000000E1
6.182595867E1,4.475039676E-2,4.783388632E0,9.359200000E-5,1.600000024E0,5.000000000E1
6.183428383E1,4.501516797E-2,4.809336142E0,9.351000000E-5,1.600000024E0,5.000000000E1
6.183844637E1,4.465505645E-2,4.788902037E0,9.341900000E-5,1.600000024E0,5.000000000E1
6.184260896E1,4.471020020E-2,4.796429029E0,9.332200000E-5,1.600000024E0,5.000000000E1
6.184677158E1,4.467789161E-2,4.798372929E0,9.323400000E-5,1.600000024E0,5.000000000E1
6.185093408E1,4.457655343E-2,4.787573912E0,9.314800000E-5,1.600000024E0,5.000000000E1
6.185509671E1,4.573203010E-2,4.998413599E0,9.304700000E-5,1.600000024E0,5.000000000E1
6.185925929E1,4.577233476E-2,4.978555251E0,9.295500000E-5,1.600000024E0,5.000000000E1
6.186342192E1,4.567015144E-2,4.977352522E0,9.285400000E-5,1.600000024E0,5.000000000E1
6.186758446E1,4.566688881E-2,5.009216115E0,9.274600000E-5,1.600000024E0,5.000000000E1
6.187174708E1,4.569972151E-2,5.000585477E0,9.263300000E-5,1.600000024E0,5.000000000E1
6.187590962E1,4.578128079E-2,5.024318362E0,9.252000000E-5,1.600000024E0,5.000000000E1
6.188007221E1,4.536591416E-2,4.991288670E0,9.242600000E-5,1.600000024E0,5.000000000E1
6.188423479E1,4.570414048E-2,5.014682244E0,9.233000000E-5,1.600000024E0,5.000000000E1
6.188839742E1,4.567046591E-2,5.027314946E0,9.223100000E-5,1.600000024E0,5.000000000E1
6.189255996E1,4.635122942E-2,5.165813494E0,9.211200000E-5,1.600000024E0,5.000000000E1
6.190088521E1,4.634312525E-2,5.158774827E0,9.200000000E-5,1.600000024E0,5.000000000E1
6.190504771E1,4.628598331E-2,5.164828426E0,9.188600000E-5,1.600000024E0,5.000000000E1
6.190921037E1,4.628366409E-2,5.185341220E0,9.177400000E-5,1.600000024E0,5.000000000E1
6.191337292E1,4.631660489E-2,5.189137089E0,9.166200000E-5,1.600000024E0,5.000000000E1
6.191753554E1,4.651802336E-2,5.195256384E0,9.154400000E-5,1.600000024E0,5.000000000E1
6.192169804E1,4.645793653E-2,5.203683691E0,9.142600000E-5,1.600000024E0,5.000000000E1
6.192586067E1,4.708997347E-2,5.321268472E0,9.131500000E-5,1.600000024E0,5.000000000E1
6.193002329E1,4.675227782E-2,5.304988535E0,9.117700000E-5,1.600000024E0,5.000000000E1
6.193418583E1,4.654896597E-2,5.292577587E0,9.105700000E-5,1.600000024E0,5.000000000E1
6.193834837E1,4.697884739E-2,5.346750389E0,9.091900000E-5,1.600000024E0,5.000000000E1
6.194251096E1,4.686971951E-2,5.331709105E0,9.079900000E-5,1.600000024E0,5.000000000E1
6.194667362E1,4.678227046E-2,5.326789984E0,9.067500000E-5,1.600000024E0,5.000000000E1
6.195083617E1,4.700884331E-2,5.351650996E0,9.053800000E-5,1.600000024E0,5.000000000E1
6.195499875E1,4.678858280E-2,5.345304902E0,9.041900000E-5,1.600000024E0,5.000000000E1
6.195916133E1,4.723172768E-2,5.430892666E0,9.029800000E-5,1.600000024E0,5.000000000E1
6.196748650E1,4.725845769E-2,5.450960509E0,9.017300000E-5,1.600000024E0,5.000000000E1
6.197164908E1,4.709976137E-2,5.442486583E0,9.003700000E-5,1.600000024E0,5.000000000E1
6.197581167E1,4.736537772E-2,5.466418812E0,8.990400000E-5,1.600000024E0,5.000000000E1
6.197997429E1,4.734790494E-2,5.471788811E0,8.978100000E-5,1.600000024E0,5.000000000E1
6.198413687E1,4.759015874E-2,5.554172188E0,8.964500000E-5,1.600000024E0,5.000000000E1
6.198829942E1,4.686740684E-2,5.327406899E0,8.954000000E-5,1.600000024E0,5.000000000E1
6.199246200E1,4.683815124E-2,5.326610243E0,8.941800000E-5,1.600000024E0,5.000000000E1
6.199662458E1,4.708366113E-2,5.353397094E0,8.931500000E-5,1.600000024E0,5.000000000E1
6.200078721E1,4.691275941E-2,5.354318518E0,8.920200000E-5,1.600000024E0,5.000000000E1
6.200494975E1,4.664356923E-2,5.336533819E0,8.911100000E-5,1.600000024E0,5.000000000E1
6.200911237E1,4.711649383E-2,5.389341720E0,8.897900000E-5,1.600000024E0,5.000000000E1
6.201327496E1,4.687950741E-2,5.362631972E0,8.886000000E-5,1.600000024E0,5.000000000E1
6.201743750E1,4.689981698E-2,5.381644468E0,8.874300000E-5,1.600000024E0,5.000000000E1
6.202160008E1,4.688245230E-2,5.357859225E0,8.863500000E-5,1.600000024E0,5.000000000E1
6.202576271E1,4.486363241E-2,4.953926555E0,8.855100000E-5,1.600000024E0,5.000000000E1
6.202992525E1,4.534392086E-2,5.016867477E0,8.846700000E-5,1.600000024E0,5.000000000E1
6.203408779E1,4.507231319E-2,4.988793569E0,8.838300000E-5,1.600000024E0,5.000000000E1
6.203825046E1,4.497065399E-2,5.003547389E0,8.828000000E-5,1.600000024E0,5.000000000E1
6.204241300E1,4.508051891E-2,4.993301201E0,8.820000000E-5,1.600000024E0,5.000000000E1
6.204657558E1,4.505210517E-2,5.001635384E0,8.811300000E-5,1.600000024E0,5.000000000E1
6.205073821E1,4.511377418E-2,5.018516777E0,8.803300000E-5,1.600000024E0,5.000000000E1
6.205490075E1,4.390052663E-2,4.869973319E0,8.796200000E-5,1.600000024E0,5.000000000E1
6.205906337E1,4.395503489E-2,4.888982885E0,8.788700000E-5,1.600000024E0,5.000000000E1
6.206322596E1,4.384727626E-2,4.876151869E0,8.781600000E-5,1.600000024E0,5.000000000E1
6.206738854E1,4.380402344E-2,4.895133923E0,8.774300000E-5,1.600000024E0,5.000000000E1
6.207155112E1,4.387695116E-2,4.894811158E0,8.765500000E-5,1.600000024E0,5.000000000E1
6.207571367E1,4.385338224E-2,4.903847287E0,8.757200000E-5,1.600000024E0,5.000000000E1
6.207987629E1,4.384032843E-2,4.895837025E0,8.751000000E-5,1.600000024E0,5.000000000E1
6.208403883E1,4.383022933E-2,4.916406713E0,8.743100000E-5,1.600000024E0,5.000000000E1
6.208820142E1,4.419791763E-2,4.945063526E0,8.735800000E-5,1.600000024E0,5.000000000E1
6.209236404E1,4.320576262E-2,4.816551394E0,8.728500000E-5,1.600000024E0,5.000000000E1
